Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ08,OUT027,5329.752166532658
NCC07,OUT017,1538.4398606006594
NCD19,OUT027,1373.2319881242154
FDL46,OUT049,1769.318929835835
FDM20,OUT045,3704.6129531097895
NCI06,OUT010,394.8147396462446
DRM11,OUT035,4042.900674886046
NCH07,OUT018,2177.9233445821565
FDS23,OUT013,1934.5750145988036
FDO49,OUT018,570.9801406056072
FDS35,OUT049,1032.803641273015
DRK39,OUT045,1225.0686657176234
DRI39,OUT049,855.8174453891684
FDV04,OUT017,2478.532361441529
NCN14,OUT035,2986.216399632591
FDH08,OUT013,3461.7796361889946
FDS20,OUT046,2946.259492139984
FDV40,OUT049,1143.973420318214
FDZ48,OUT010,252.04859526404783
FDS24,OUT027,2258.3857831927626
FDK44,OUT049,2515.993193741295
FDS48,OUT045,2386.4719357590566
FDK26,OUT010,604.3220796956867
FDD23,OUT045,2749.1278309349814
NCH54,OUT017,2727.811687439438
NCP14,OUT010,243.80193501558546
FDM60,OUT010,74.56040489445469
FDV24,OUT017,1936.6970135022043
FDH08,OUT018,2753.900615210002
FDS12,OUT027,3724.768207494767
FDR39,OUT027,5218.61753990692
FDP12,OUT027,886.1298633721528
DRF60,OUT027,5841.11520096824
FDC09,OUT035,1632.7269587071692
FDF50,OUT018,2605.142470753985
FDG28,OUT035,3810.00942580452
NCE19,OUT017,857.5763724198781
NCM53,OUT010,246.837811105593
NCN18,OUT049,1592.2604338509846
FDF32,OUT035,3197.503190147977
FDF11,OUT013,3570.262815157764
DRI59,OUT049,3687.3212457500895
NCG54,OUT035,2792.3623407363834
FDM44,OUT046,1600.061031921668
FDT57,OUT018,2953.174656636114
FDV24,OUT046,1919.5937400253977
FDI50,OUT019,492.15406686487364
FDS09,OUT035,793.2172750176345
NCC31,OUT027,3594.29123092845
FDQ07,OUT019,492.6056958689094
FDC22,OUT017,3130.207895757552
FDZ56,OUT046,2603.8593059930718
FDZ40,OUT019,154.1824808537123
FDS46,OUT027,2972.864395806079
DRD24,OUT045,2050.4315410700915
FDV45,OUT017,3046.863797346214
FDL26,OUT045,2240.8470228064707
FDA56,OUT018,1786.1356044838838
FDN27,OUT046,1592.1170343451133
FDM20,OUT049,3731.982769994726
FDO16,OUT017,1616.2223880342021
FDL03,OUT035,2952.9167640417027
FDE58,OUT046,1712.4808044909091
FDI02,OUT027,2755.9779999770776
NCC55,OUT019,60.395634685742664
FDR03,OUT018,2859.243580882607
FDB14,OUT017,1422.825319406495
FDR45,OUT013,4030.6470801204455
NCN07,OUT017,1946.4923080078538
FDM51,OUT019,234.63822060085764
FDT52,OUT027,5815.0297510489
FDL26,OUT046,2330.5394570768744
NCZ42,OUT046,3530.986468358869
DRI47,OUT019,357.67692540973184
FDW40,OUT013,2234.67647746769
FDN34,OUT046,2654.138945914255
FDS01,OUT035,2911.4279508310647
NCG55,OUT045,1784.4228384952798
FDC11,OUT035,1262.3723693253146
FDX35,OUT018,2965.6184039328327
NCB06,OUT046,2494.904076889099
FDR09,OUT019,439.0831339409791
FDC53,OUT017,1391.2300172836663
FDY45,OUT013,4045.560262250421
FDA22,OUT010,356.18418819973147
FDE02,OUT035,1455.649519545521
FDW21,OUT045,1659.4280612966224
FDV34,OUT046,1119.4113511536027
FDS59,OUT049,1642.1449807428958
NCW17,OUT017,2122.107594606217
NCK54,OUT046,1786.9069169924242
FDG17,OUT019,566.9039706388583
FDG35,OUT017,2313.0528832165587
FDD08,OUT010,68.5295125569821
NCO07,OUT017,3426.273868405004
FDJ10,OUT010,241.89684123813672
FDW36,OUT017,1537.1784388362344
FDW21,OUT010,227.68297407831324
FDY19,OUT017,1840.8000757004504
DRE03,OUT013,628.7680376368601
NCC55,OUT049,591.8933032595661
FDH52,OUT010,145.8975710265151
FDO09,OUT017,4514.7737694543
FDU43,OUT045,3167.476681325964
FDX09,OUT010,433.1324416178121
FDH40,OUT019,216.63158131119133
FDW58,OUT017,1713.4435750479465
FDC47,OUT017,3740.3425274566266
NCR41,OUT035,1426.050003611866
DRG49,OUT035,3805.5248425391696
FDC52,OUT027,3558.4006024591467
FDY13,OUT046,1225.2789080058794
FDY35,OUT013,630.1297311341359
FDI35,OUT017,3561.3551760435666
NCU18,OUT049,2098.5532233683857
FDY33,OUT018,2321.877007398012
FDC15,OUT027,3820.618397471322
FDU01,OUT049,2666.3690953135806
NCU42,OUT046,2782.324710954378
NCV29,OUT018,2219.7229354220644
NCY30,OUT017,3225.58912717331
FDQ46,OUT049,1842.3951506107073
FDG58,OUT027,3723.109193636464
FDK33,OUT017,3516.9902534197745
NCD07,OUT045,1559.1227356126883
NCX29,OUT027,3671.4363417070535
NCT42,OUT013,2231.4046445318204
DRN59,OUT035,709.0903009995533
FDI44,OUT035,1168.4518798777465
FDA45,OUT049,1828.6560780023387
FDP31,OUT045,853.0571942555088
FDY01,OUT046,1669.9495084095624
FDT09,OUT018,1676.9578413102113
DRH03,OUT027,2548.9295465922773
FDA36,OUT018,1917.5790450842203
NCF31,OUT017,2300.312365220841
FDG14,OUT049,2244.5016728315486
FDG28,OUT027,5862.432032454501
FDU14,OUT049,4008.7011640227906
FDY47,OUT019,251.55486306343457
FDI56,OUT049,1308.2808390397854
DRD01,OUT013,733.6586010317346
FDM22,OUT046,959.4744741530369
FDH33,OUT013,585.5292199485176
DRZ24,OUT013,1807.1140425744097
NCQ38,OUT046,1566.2297557000354
FDO16,OUT027,2019.2658339934062
FDU07,OUT027,3768.6926548007896
NCB07,OUT013,2842.8726870947958
FDU48,OUT045,1805.6509277306
NCM43,OUT045,2743.4006684901074
FDR31,OUT010,308.1775666452899
DRK49,OUT018,400.5151465836071
NCI30,OUT010,569.2393007059924
DRD60,OUT017,3156.840016099699
NCG19,OUT046,3390.138046778685
FDH12,OUT035,1611.0445081272212
FDM32,OUT035,1383.2570060390046
FDM27,OUT035,2324.599153188164
NCU53,OUT027,3396.8476763239214
NCQ18,OUT046,1477.5558778680927
FDS10,OUT013,2655.640848804524
FDB33,OUT027,4093.8529608431727
FDI12,OUT013,1323.6254313433533
NCW42,OUT013,3629.098397713054
NCC06,OUT018,1597.3830770543673
FDW02,OUT017,2381.073725139131
NCD43,OUT017,1606.1955241090272
FDM57,OUT018,834.7777708472825
FDA58,OUT017,3531.0987366503664
FDK56,OUT046,2943.0747217700173
FDP52,OUT045,3598.0553830665904
FDW20,OUT018,1552.6291138251554
FDS52,OUT049,1659.9185293485561
NCT29,OUT018,1599.938880728316
NCL54,OUT013,2684.6201217016173
FDC05,OUT045,2708.362019540279
FDF34,OUT035,2815.7540332681165
FDP03,OUT027,2965.2318323209574
FDD32,OUT010,170.02975034103065
FDZ10,OUT045,1860.4067810966762
FDZ40,OUT035,851.7208593166471
FDD51,OUT018,424.49723538796707
NCY30,OUT019,429.88572937252366
FDP58,OUT017,3157.188690650897
FDV49,OUT017,4216.629663868625
FDY24,OUT019,127.57655727855504
NCO55,OUT017,1704.3020299020657
FDR13,OUT017,1748.3805815093922
FDS51,OUT017,824.129530983175
FDP26,OUT045,1527.3275545237211
NCB54,OUT027,3230.0760243155155
FDF32,OUT017,3132.779569429916
FDN31,OUT018,2585.481961207937
DRM48,OUT017,553.6515522771344
FDN20,OUT049,2660.020543865563
DRL01,OUT046,3491.513042912949
FDV56,OUT049,1593.8913745183256
DRH13,OUT027,2536.866629223973
FDA03,OUT017,2324.87803445076
FDF47,OUT027,5946.210849645406
FDX32,OUT046,2403.1603019817626
FDX57,OUT049,1557.5882943888507
NCA30,OUT045,2611.0903956350053
FDO49,OUT013,665.7284873074341
FDL04,OUT019,217.94535195531478
DRM48,OUT035,594.3278806522226
FDR16,OUT013,3517.657296560151
NCC19,OUT018,2394.1897542284196
NCE42,OUT045,2751.713766033235
FDY24,OUT017,897.3234791504286
FDH19,OUT049,2596.0311164972854
FDJ46,OUT013,2595.073348509246
FDN45,OUT010,443.65608316958145
FDY08,OUT035,2166.921301486892
FDZ37,OUT035,1386.3469628796222
NCT30,OUT045,687.4261664632069
DRY23,OUT018,486.05404895927177
NCZ30,OUT018,1736.8203883443698
FDC44,OUT018,1573.560436919036
FDB45,OUT035,1356.294541321537
FDY04,OUT013,2403.088519170383
FDM27,OUT046,2570.2508727878894
FDZ43,OUT017,3749.5877419181106
FDT39,OUT019,363.34598608809296
NCC06,OUT019,219.83973715243158
FDL15,OUT027,3665.2509567813936
FDL57,OUT017,4274.932997800276
FDU08,OUT046,1396.1410423501602
FDK40,OUT017,4460.791333229865
FDQ12,OUT010,538.6845723920187
FDS48,OUT017,2631.0174455531424
FDP09,OUT045,3205.723117350969
FDW21,OUT049,1640.1284193834244
FDY25,OUT035,3121.3231214636685
DRE13,OUT017,1539.3130647836701
FDV43,OUT019,84.31630160159992
FDD22,OUT045,1565.8075229843266
FDM46,OUT019,224.91706681958925
NCO30,OUT010,513.3574219713838
FDM25,OUT046,2619.6043293925277
NCN41,OUT049,1919.2104133678865
FDU24,OUT045,1367.0451585037965
FDZ50,OUT046,2920.2492569035835
FDP45,OUT013,3982.3979607354577
NCM54,OUT045,1846.3133639924508
FDW10,OUT019,396.8356216319053
FDP20,OUT017,1931.4441912546245
FDK32,OUT046,2473.407542728112
FDN52,OUT049,1314.6866021528162
FDM58,OUT045,1577.8589317170495
FDZ46,OUT027,2807.2173604553304
NCA18,OUT018,1586.6051251004417
FDD35,OUT046,1991.9465701004476
NCK31,OUT035,753.1266730863555
FDI40,OUT027,2672.7606785721778
FDT50,OUT019,151.8683082375646
NCT06,OUT046,2530.713347979879
FDT31,OUT035,2902.975295083683
FDT45,OUT049,738.1292824986311
FDT13,OUT045,3039.1486603624303
FDO50,OUT045,1318.5107204916305
NCU18,OUT010,273.2520506378239
NCR54,OUT049,3001.2515765644143
NCO18,OUT018,2307.5699856380434
FDU09,OUT045,759.2787464690689
FDT13,OUT018,2647.1853952912757
FDE09,OUT046,1609.5948360096377
NCK53,OUT019,242.6909123280399
FDG45,OUT049,3530.182683091021
DRH15,OUT035,694.2769746740804
FDO21,OUT019,487.2776886027094
FDD14,OUT027,5272.516764840295
FDC09,OUT046,1541.6107048782849
FDH45,OUT027,969.4448170628009
FDV32,OUT046,1050.8727419259799
FDG12,OUT035,1803.2570488593508
FDS32,OUT013,1963.7006823827894
NCL55,OUT018,3040.340578092208
DRE01,OUT035,3573.8359531873316
DRE15,OUT049,1249.2963530395918
NCL42,OUT045,3713.102329509946
FDP31,OUT013,795.184752469751
FDN33,OUT018,1278.9422816939534
FDZ59,OUT046,2530.989929956449
FDE45,OUT010,394.19107709254405
FDJ07,OUT013,1650.2422891159076
FDQ45,OUT018,2376.6348866315684
FDM33,OUT027,5062.423290487128
FDO15,OUT010,151.62199696649532
FDM46,OUT013,1400.0904080934386
FDR03,OUT045,3426.0088364872704
FDY49,OUT018,2263.7697488441704
FDQ60,OUT045,1736.9898586820789
FDW10,OUT049,2382.851672001538
FDO51,OUT049,687.7227377981509
FDJ40,OUT018,1289.6497197178792
FDS20,OUT018,2620.3831420488027
FDU45,OUT013,1704.2112246596078
FDV02,OUT035,2633.897104566372
FDN09,OUT046,3718.924448066055
NCM55,OUT027,4746.334266090826
FDN23,OUT018,2060.455604310271
FDY31,OUT010,337.2379106060911
FDW03,OUT010,238.12602592548012
FDD14,OUT046,2788.9404358219463
FDV23,OUT017,1939.2654199726808
DRI03,OUT045,2527.6853012524193
FDN13,OUT035,1328.1892109239393
FDF45,OUT027,1579.594548984496
FDU46,OUT035,1465.09963943803
FDB57,OUT049,3643.836978276715
FDV12,OUT049,1532.842530575064
FDQ58,OUT013,2072.5739664158145
NCA18,OUT017,1814.8608946135537
FDH52,OUT049,897.6020152765981
FDM24,OUT018,1994.578230442984
NCP43,OUT027,4502.414760055067
NCO18,OUT019,332.8718198234638
FDM32,OUT017,1281.5515357140175
NCL07,OUT017,531.9926455985677
FDK03,OUT013,3645.989050272094
FDP59,OUT017,1319.7013091749977
FDQ24,OUT049,3959.539776073611
FDQ16,OUT018,1229.2174812732917
FDU44,OUT013,2583.1877710233857
FDH28,OUT010,92.68385441374734
FDV28,OUT019,78.48528572535159
FDM22,OUT045,879.961219179771
FDR56,OUT046,2973.127559334986
FDV39,OUT049,2855.638872813059
FDU37,OUT019,241.3217233697156
FDQ11,OUT010,492.4546743032622
FDX02,OUT045,3421.829944597688
NCS42,OUT018,1154.5648889670176
FDY57,OUT027,2512.990650603498
FDB21,OUT049,3749.158904071601
FDE28,OUT017,3809.7541157021274
FDQ55,OUT017,2040.7346819738534
FDA48,OUT049,3435.400738151604
FDZ19,OUT045,2586.2358140689807
NCC43,OUT045,3324.65651380409
NCV18,OUT046,1422.3544897103357
NCA42,OUT018,2371.731890700233
FDY45,OUT046,3789.5503051234364
NCC30,OUT045,2578.625314098929
FDM57,OUT013,1044.3387937929679
FDL09,OUT010,287.24860050780296
FDB09,OUT027,2930.827747669653
FDT44,OUT035,1766.0754376107488
NCT06,OUT027,4206.1218982804685
FDX26,OUT049,2930.1507708353106
FDK32,OUT013,2426.852984865812
DRA12,OUT046,1841.3324573030952
FDO46,OUT010,486.89430511264896
FDE52,OUT013,1338.115027017848
NCH42,OUT045,3708.6134053429764
FDV08,OUT035,773.1268965016217
FDB47,OUT018,2854.882251955068
FDC28,OUT010,243.0542326895139
FDD22,OUT046,1716.7570806568542
FDS07,OUT027,3168.724889537439
DRI13,OUT045,3219.511199387983
FDG32,OUT018,3273.3419783440963
FDU14,OUT017,4109.865572810747
FDD28,OUT019,143.40402594496575
NCP41,OUT017,1721.2429898782225
FDS08,OUT049,2397.587503186661
FDX47,OUT045,2335.5812285881
FDC53,OUT019,198.27494637907157
FDQ19,OUT035,3432.573236938124
FDL14,OUT045,2195.803575377081
FDM33,OUT019,536.3883942357747
FDA51,OUT045,1884.7038516314913
FDZ27,OUT018,491.9928220681407
FDT04,OUT046,603.319896951772
DRC13,OUT049,1779.6813205586666
FDR16,OUT027,5501.744550411014
FDQ03,OUT027,5850.30488430258
FDE38,OUT035,2649.7593458712113
DRH23,OUT027,1695.548401450333
FDT11,OUT019,454.9775856982675
FDD09,OUT035,3247.8112702380336
FDR40,OUT045,1434.488955570623
FDX07,OUT017,3236.4926423596553
FDR07,OUT035,1232.9696532217338
FDA51,OUT017,1916.1968660815235
FDT59,OUT019,637.8828591960622
FDF20,OUT017,3068.1167053546906
FDR13,OUT045,1679.2938667181495
FDY26,OUT049,3483.5841381220675
FDW04,OUT017,1938.452358345691
FDK52,OUT017,3704.511963950927
FDN60,OUT049,2516.352005354551
FDM09,OUT019,374.4076845601681
FDP46,OUT049,1307.1480018772272
FDB50,OUT019,186.61772529745022
NCQ29,OUT049,3543.1170341051525
FDP16,OUT027,5686.987432324158
FDX33,OUT018,2245.5326424077775
FDP07,OUT010,456.0471290381271
FDN22,OUT046,3675.5635779175664
FDF39,OUT049,4200.579160149587
FDS21,OUT017,854.5149047849753
NCM42,OUT013,1603.0377543806808
FDK50,OUT019,290.60672706889056
DRF13,OUT027,3589.77669867653
FDH35,OUT018,2107.522283474018
FDP60,OUT018,1156.6614785225843
DRJ49,OUT027,3131.511164138582
NCT42,OUT019,387.35815560284937
FDE38,OUT049,2671.9586763497146
FDI04,OUT049,2985.7191515084264
NCH54,OUT045,2560.4387343533162
FDT56,OUT049,821.2214839525238
DRD15,OUT018,2864.383190932716
FDV58,OUT013,2380.4451946283352
FDP21,OUT049,3340.5442982242557
FDH05,OUT013,3517.1253071455153
FDR10,OUT027,3966.6602178751527
NCP06,OUT045,1976.7498310876394
FDF33,OUT049,1614.902895359479
DRK37,OUT013,3778.157989708783
DRH49,OUT045,1190.4803684960666
FDT58,OUT013,2536.5220630640347
FDD41,OUT018,1392.855246152832
FDP40,OUT018,1405.7484782112385
FDM51,OUT027,2422.316043024079
FDO45,OUT010,161.65231365648995
FDW33,OUT010,235.36183984000098
FDY24,OUT045,871.2105941133265
FDB10,OUT010,469.7587288325091
FDM40,OUT035,2097.6053031206666
NCI06,OUT017,3016.522242441302
FDW12,OUT019,258.34930283604024
FDX48,OUT027,3914.8988969070265
NCW05,OUT027,2545.128661461605
FDX27,OUT017,1403.7271910905383
DRM37,OUT045,2849.1718418562355
FDA38,OUT045,2697.2944768484344
FDR36,OUT046,721.7937879821594
FDZ45,OUT046,2977.37292252537
FDG05,OUT017,2456.108645570883
FDK28,OUT013,4128.226928090996
FDV47,OUT045,1232.4643393665658
FDN21,OUT045,2221.817581775376
FDP20,OUT027,2985.534150612941
FDI35,OUT045,3253.942097392912
DRY23,OUT013,638.2784780388909
FDA56,OUT017,2296.179152986614
FDB09,OUT013,1791.6695837469956
NCO26,OUT027,2753.924310778179
FDQ49,OUT018,2141.93787324503
FDI52,OUT027,3101.614454203771
FDZ44,OUT027,2923.0171119930224
FDZ09,OUT018,2273.8678296461912
FDY03,OUT049,1757.087920159143
NCG42,OUT017,2007.2479457670106
DRI13,OUT027,5136.25340368404
FDQ32,OUT013,1860.6175305430563
FDW16,OUT035,1300.2110440014292
FDU27,OUT046,737.9499214610478
FDR28,OUT010,323.75571554861756
FDQ49,OUT010,318.57544350094224
FDS37,OUT046,1669.2837015900725
FDW26,OUT018,2772.7137794653113
FDX12,OUT018,3192.3512441985335
NCP06,OUT013,2110.3960662425175
FDW45,OUT010,286.3926365057353
NCN30,OUT049,1445.5528671870393
FDN24,OUT049,761.2023407617052
NCL41,OUT027,798.0381864156543
FDR02,OUT019,249.00023404612594
FDD09,OUT010,458.63992202166014
FDS33,OUT010,166.76102238699792
FDU22,OUT045,1895.790892677962
FDI53,OUT013,2384.274738080639
DRH01,OUT049,2610.6427234812045
FDX32,OUT013,2162.958211464528
NCP30,OUT018,515.3738761511065
FDB60,OUT045,2768.993839162593
FDB14,OUT049,1470.6540327164455
NCP02,OUT035,882.5893703793566
FDJ10,OUT017,2038.2748420570326
FDG34,OUT046,1495.7390209075
NCB18,OUT017,1345.5391960970735
FDM16,OUT049,1141.870763193294
FDW25,OUT018,1197.6485767523895
FDB35,OUT010,216.45697971147843
DRN11,OUT013,2133.283607522539
FDF41,OUT019,477.88924624154555
FDH16,OUT045,1302.6877100330164
NCQ50,OUT018,2711.2103042205904
DRH23,OUT018,724.212888905497
DRJ37,OUT013,2108.2315927828354
DRJ24,OUT027,4584.908931780623
FDY16,OUT035,3056.395223208443
FDQ27,OUT045,1812.8441352454138
FDZ33,OUT045,2074.6876328502467
FDF29,OUT045,2110.1347440043883
FDA08,OUT049,2245.0006787584193
FDG31,OUT046,966.1229842192444
FDE34,OUT019,434.87918479235424
NCR30,OUT027,1824.6647622536757
FDV33,OUT035,3895.375315680985
DRZ24,OUT018,1756.099982007213
NCL54,OUT035,2715.8935532499004
FDR12,OUT049,2717.7238022170104
NCC54,OUT046,3573.575014504183
DRN59,OUT013,635.9426524643818
FDX50,OUT019,272.916075300496
FDV31,OUT027,5059.10157975249
NCA29,OUT027,4499.4813305625585
FDW60,OUT049,2515.905758635137
FDX08,OUT017,3295.0894004999986
DRD49,OUT013,3585.968663915701
FDD33,OUT046,3503.196176148491
FDW35,OUT013,612.9670189101261
FDJ36,OUT017,1542.4697736473383
FDV51,OUT035,2612.62480262745
FDW36,OUT046,1426.1849719066433
FDH35,OUT046,2400.4160046696247
NCS30,OUT027,2754.2942575040124
FDN49,OUT017,538.3009216858984
FDL08,OUT018,2984.71048279076
FDI09,OUT013,3769.1799614931056
FDP19,OUT018,1790.5263423838194
FDU21,OUT010,40.45338683227802
NCP41,OUT045,1583.8952178304755
FDY10,OUT013,1722.6190170564892
FDP12,OUT018,379.4526225223044
NCN26,OUT049,1649.1112145088184
FDK44,OUT013,2520.7651806876665
FDC28,OUT049,1559.2912106116291
FDJ41,OUT027,6418.38589366785
NCT29,OUT035,1967.8590751005117
NCH42,OUT019,463.8814127977682
FDU60,OUT018,2116.629407782229
FDS02,OUT045,3077.6393559104167
FDC51,OUT046,1924.586228601641
FDU03,OUT013,2870.6643788593547
FDX39,OUT045,3307.88321012527
NCY05,OUT010,89.96255368657879
NCL06,OUT027,5913.668879022579
FDD32,OUT035,1154.0568674685371
NCN41,OUT045,1840.424353424958
NCX53,OUT049,2354.6827962573266
FDU57,OUT019,308.3553564400995
FDQ23,OUT046,1540.983017339447
FDQ52,OUT045,3831.193034255001
FDC14,OUT045,612.2399232306923
FDY09,OUT035,2934.223047991184
FDQ28,OUT045,2411.2380874803257
FDV25,OUT046,4463.705905230545
FDJ07,OUT035,1936.313999742069
DRB25,OUT049,1723.507405083395
FDK52,OUT019,535.7942301684928
FDY52,OUT027,1832.7640714892061
FDB28,OUT046,2875.2575209564843
FDT36,OUT035,588.596775597007
FDV25,OUT017,3927.751179630937
NCN07,OUT027,3245.549733796562
FDC57,OUT017,3142.263351977507
FDQ03,OUT018,3110.9028323875777
FDU23,OUT017,2950.5433179175316
NCX41,OUT035,3536.97498719144
NCD06,OUT035,726.3349245495438
FDW08,OUT045,1684.112960487834
NCU29,OUT017,2442.264592069967
NCE06,OUT013,2061.0697427670457
FDV52,OUT010,217.19583423691998
FDB02,OUT017,2626.8930049778046
NCR18,OUT045,626.0297704587563
FDK16,OUT049,1429.428968228445
NCQ29,OUT010,624.1466087436896
FDZ01,OUT019,216.36427822517328
FDW27,OUT035,2377.320810313375
FDD17,OUT018,3007.6261708261636
FDW39,OUT013,2631.9043620306566
DRH59,OUT045,1001.2700757474239
FDS52,OUT013,1580.7298821836457
FDU40,OUT027,5477.344512502856
NCF54,OUT013,2613.3650616603527
FDH46,OUT045,1370.171141719011
NCP14,OUT049,1598.5766831193962
FDH50,OUT049,3159.990979078035
DRF15,OUT010,290.467238645583
FDV27,OUT027,2342.8495307133303
NCJ06,OUT049,1877.1346448152772
FDN02,OUT018,2748.6091080170186
FDQ51,OUT049,719.7819595800862
FDQ07,OUT017,3671.2386551989152
FDS45,OUT049,1872.0254813344031
NCJ06,OUT045,1881.842622634816
FDD36,OUT035,2085.632608622508
FDY25,OUT045,2970.9259516079555
FDU52,OUT046,2174.9884217147155
DRK47,OUT017,3449.1143516180286
NCL30,OUT017,2001.2969269382568
FDN22,OUT035,3710.024024171972
NCF30,OUT027,3104.301120825457
FDK03,OUT035,4243.529213382889
FDT45,OUT017,813.2169708420892
NCC54,OUT027,5949.276224064577
FDP08,OUT018,3132.0206467620633
