Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDM27,OUT035,2439.6099393882596
NCU53,OUT027,4206.730959331083
NCQ18,OUT046,1273.7510595245035
FDS10,OUT013,2439.6099393882596
FDB33,OUT027,4206.730959331083
FDI12,OUT013,1273.7510595245035
NCW42,OUT013,3635.4715226358394
NCC06,OUT018,1907.9810509173692
FDW02,OUT017,1907.9810509173692
NCD43,OUT017,1613.7949494732393
FDM57,OUT018,1273.7510595245035
FDA58,OUT017,3635.4715226358394
FDK56,OUT046,2965.432169893039
FDP52,OUT045,3635.4715226358394
FDW20,OUT018,1907.9810509173692
FDS52,OUT049,1613.7949494732393
NCT29,OUT018,1907.9810509173692
NCL54,OUT013,2439.6099393882596
FDC05,OUT045,2965.432169893039
FDF34,OUT035,2965.432169893039
FDP03,OUT027,3308.521497865687
FDD32,OUT010,170.1374155504466
FDZ10,OUT045,1907.9810509173692
FDZ40,OUT035,785.8659531450472
FDD51,OUT018,552.9162240223792
NCY30,OUT019,326.1184794632212
FDP58,OUT017,2965.432169893039
FDV49,OUT017,3635.4715226358394
FDY24,OUT019,151.50212618545805
NCO55,OUT017,1613.7949494732393
FDR13,OUT017,1613.7949494732393
FDS51,OUT017,785.8659531450472
FDP26,OUT045,1613.7949494732393
NCB54,OUT027,3308.521497865687
FDF32,OUT017,2965.432169893039
FDN31,OUT018,2965.432169893039
DRM48,OUT017,552.9162240223792
FDN20,OUT049,2439.6099393882596
DRL01,OUT046,3635.4715226358394
FDV56,OUT049,1613.7949494732393
DRH13,OUT027,2663.940155555628
FDA03,OUT017,2439.6099393882596
FDF47,OUT027,5952.320066336999
FDX32,OUT046,2439.6099393882596
FDX57,OUT049,1273.7510595245035
NCA30,OUT045,2965.432169893039
FDO49,OUT013,785.8659531450472
FDL04,OUT019,213.85150899428308
DRM48,OUT035,552.9162240223792
FDR16,OUT013,2965.432169893039
NCC19,OUT018,2965.432169893039
NCE42,OUT045,3635.4715226358394
FDY24,OUT017,785.8659531450472
FDH19,OUT049,2439.6099393882596
FDJ46,OUT013,2439.6099393882596
FDN45,OUT010,563.9924035517666
FDY08,OUT035,1907.9810509173692
FDZ37,OUT035,1273.7510595245035
NCT30,OUT045,785.8659531450472
DRY23,OUT018,552.9162240223792
NCZ30,OUT018,1907.9810509173692
FDC44,OUT018,1613.7949494732393
FDB45,OUT035,1613.7949494732393
FDY04,OUT013,2439.6099393882596
FDM27,OUT046,2439.6099393882596
FDZ43,OUT017,3635.4715226358394
FDT39,OUT019,562.0399020314032
NCC06,OUT019,267.3424754036661
FDL15,OUT027,4206.730959331083
FDL57,OUT017,3635.4715226358394
FDU08,OUT046,1273.7510595245035
FDK40,OUT017,3635.4715226358394
FDQ12,OUT010,563.9924035517666
FDS48,OUT017,2439.6099393882596
FDP09,OUT045,2965.432169893039
FDW21,OUT049,1273.7510595245035
FDY25,OUT035,2965.432169893039
DRE13,OUT017,1273.7510595245035
FDV43,OUT019,75.3142853984132
FDD22,OUT045,1613.7949494732393
FDM46,OUT019,213.85150899428308
NCO30,OUT010,417.7456424616393
FDM25,OUT046,2439.6099393882596
NCN41,OUT049,1907.9810509173692
FDU24,OUT045,1273.7510595245035
FDZ50,OUT046,2965.432169893039
FDP45,OUT013,3635.4715226358394
NCM54,OUT045,1907.9810509173692
FDW10,OUT019,326.1184794632212
FDP20,OUT017,1907.9810509173692
FDK32,OUT046,2439.6099393882596
FDN52,OUT049,1273.7510595245035
FDM58,OUT045,1613.7949494732393
FDZ46,OUT027,2663.940155555628
NCA18,OUT018,1613.7949494732393
FDD35,OUT046,1907.9810509173692
NCK31,OUT035,785.8659531450472
FDI40,OUT027,2663.940155555628
FDT50,OUT019,213.85150899428308
NCT06,OUT046,2439.6099393882596
FDT31,OUT035,2965.432169893039
FDT45,OUT049,785.8659531450472
FDT13,OUT045,2965.432169893039
FDO50,OUT045,1273.7510595245035
NCU18,OUT010,267.3424754036661
NCR54,OUT049,2965.432169893039
NCO18,OUT018,2439.6099393882596
FDU09,OUT045,785.8659531450472
FDT13,OUT018,2965.432169893039
FDE09,OUT046,1613.7949494732393
NCK53,OUT019,213.85150899428308
FDG45,OUT049,2965.432169893039
DRH15,OUT035,552.9162240223792
FDO21,OUT019,563.9924035517666
FDD14,OUT027,5052.595709825751
FDC09,OUT046,1613.7949494732393
FDH45,OUT027,923.4921599779411
FDV32,OUT046,785.8659531450472
FDG12,OUT035,1613.7949494732393
FDS32,OUT013,1907.9810509173692
NCL55,OUT018,3635.4715226358394
DRE01,OUT035,3635.4715226358394
DRE15,OUT049,1273.7510595245035
NCL42,OUT045,3635.4715226358394
FDP31,OUT013,785.8659531450472
FDN33,OUT018,1273.7510595245035
FDZ59,OUT046,2439.6099393882596
FDE45,OUT010,326.1184794632212
FDJ07,OUT013,1613.7949494732393
FDQ45,OUT018,2965.432169893039
FDM33,OUT027,5052.595709825751
FDO15,OUT010,170.1374155504466
FDM46,OUT013,1273.7510595245035
FDR03,OUT045,2965.432169893039
FDY49,OUT018,2439.6099393882596
FDQ60,OUT045,1613.7949494732393
FDW10,OUT049,2439.6099393882596
FDO51,OUT049,552.9162240223792
FDJ40,OUT018,1613.7949494732393
FDS20,OUT018,2965.432169893039
FDU45,OUT013,1613.7949494732393
FDV02,OUT035,2439.6099393882596
FDN09,OUT046,3635.4715226358394
NCM55,OUT027,5052.595709825751
FDN23,OUT018,2439.6099393882596
FDY31,OUT010,217.070357833043
FDW03,OUT010,170.1374155504466
FDD14,OUT046,2965.432169893039
FDV23,OUT017,1907.9810509173692
DRI03,OUT045,2439.6099393882596
FDN13,OUT035,1273.7510595245035
FDF45,OUT027,1585.4412868206286
FDU46,OUT035,1273.7510595245035
FDB57,OUT049,3635.4715226358394
FDV12,OUT049,1273.7510595245035
FDQ58,OUT013,2439.6099393882596
NCA18,OUT017,1613.7949494732393
FDH52,OUT049,785.8659531450472
FDM24,OUT018,2439.6099393882596
NCP43,OUT027,5052.595709825751
NCO18,OUT019,326.1184794632212
FDM32,OUT017,1273.7510595245035
NCL07,OUT017,552.9162240223792
FDK03,OUT013,3635.4715226358394
FDP59,OUT017,1613.7949494732393
FDQ24,OUT049,3635.4715226358394
FDQ16,OUT018,1613.7949494732393
FDU44,OUT013,2439.6099393882596
FDH28,OUT010,75.3142853984132
FDV28,OUT019,121.20594768740017
FDM22,OUT045,785.8659531450472
FDR56,OUT046,2965.432169893039
FDV39,OUT049,2965.432169893039
FDU37,OUT019,213.85150899428308
FDQ11,OUT010,468.49192814259334
FDX02,OUT045,3635.4715226358394
NCS42,OUT018,1273.7510595245035
FDY57,OUT027,2663.940155555628
FDB21,OUT049,3635.4715226358394
FDE28,OUT017,3635.4715226358394
FDQ55,OUT017,1613.7949494732393
FDA48,OUT049,3635.4715226358394
FDZ19,OUT045,2439.6099393882596
NCC43,OUT045,3635.4715226358394
NCV18,OUT046,1273.7510595245035
NCA42,OUT018,2439.6099393882596
FDY45,OUT046,3635.4715226358394
NCC30,OUT045,2439.6099393882596
FDM57,OUT013,1273.7510595245035
FDL09,OUT010,326.1184794632212
FDB09,OUT027,3308.521497865687
FDT44,OUT035,1613.7949494732393
NCT06,OUT027,4206.730959331083
FDX26,OUT049,2965.432169893039
FDK32,OUT013,2439.6099393882596
DRA12,OUT046,1907.9810509173692
FDO46,OUT010,417.7456424616393
FDE52,OUT013,1273.7510595245035
NCH42,OUT045,3635.4715226358394
FDV08,OUT035,552.9162240223792
FDB47,OUT018,2965.432169893039
FDC28,OUT010,217.070357833043
FDD22,OUT046,1613.7949494732393
FDS07,OUT027,2663.940155555628
DRI13,OUT045,2965.432169893039
FDG32,OUT018,3635.4715226358394
FDU14,OUT017,3635.4715226358394
FDD28,OUT019,151.50212618545805
NCP41,OUT017,1613.7949494732393
FDS08,OUT049,2439.6099393882596
FDX47,OUT045,2439.6099393882596
FDC53,OUT019,213.85150899428308
FDQ19,OUT035,3635.4715226358394
FDL14,OUT045,2439.6099393882596
FDM33,OUT019,563.9924035517666
FDA51,OUT045,1613.7949494732393
FDZ27,OUT018,785.8659531450472
FDT04,OUT046,552.9162240223792
DRC13,OUT049,1907.9810509173692
FDR16,OUT027,5052.595709825751
FDQ03,OUT027,5952.320066336999
FDE38,OUT035,2439.6099393882596
DRH23,OUT027,1585.4412868206286
FDT11,OUT019,684.5297048499073
FDD09,OUT035,2439.6099393882596
FDR40,OUT045,1273.7510595245035
FDX07,OUT017,2965.432169893039
FDR07,OUT035,1273.7510595245035
FDA51,OUT017,1613.7949494732393
FDT59,OUT019,563.9924035517666
FDF20,OUT017,2965.432169893039
FDR13,OUT045,1613.7949494732393
FDY26,OUT049,2965.432169893039
FDW04,OUT017,1907.9810509173692
FDK52,OUT017,3635.4715226358394
FDN60,OUT049,2439.6099393882596
FDM09,OUT019,326.1184794632212
FDP46,OUT049,1273.7510595245035
FDB50,OUT019,213.85150899428308
NCQ29,OUT049,3635.4715226358394
FDP16,OUT027,5952.320066336999
FDX33,OUT018,2439.6099393882596
FDP07,OUT010,417.7456424616393
FDN22,OUT046,3635.4715226358394
FDF39,OUT049,3635.4715226358394
FDS21,OUT017,785.8659531450472
NCM42,OUT013,1613.7949494732393
FDK50,OUT019,326.1184794632212
DRF13,OUT027,3308.521497865687
FDH35,OUT018,2439.6099393882596
FDP60,OUT018,1273.7510595245035
DRJ49,OUT027,3308.521497865687
NCT42,OUT019,326.1184794632212
FDE38,OUT049,2439.6099393882596
FDI04,OUT049,2965.432169893039
NCH54,OUT045,2439.6099393882596
FDT56,OUT049,785.8659531450472
DRD15,OUT018,3635.4715226358394
FDV58,OUT013,2965.432169893039
FDP21,OUT049,2965.432169893039
FDH05,OUT013,3635.4715226358394
FDR10,OUT027,4206.730959331083
NCP06,OUT045,2439.6099393882596
FDF33,OUT049,1613.7949494732393
DRK37,OUT013,2965.432169893039
DRH49,OUT045,1273.7510595245035
FDT58,OUT013,2439.6099393882596
FDD41,OUT018,1613.7949494732393
FDP40,OUT018,1613.7949494732393
FDM51,OUT027,2663.940155555628
FDO45,OUT010,170.1374155504466
FDW33,OUT010,170.1374155504466
FDY24,OUT045,785.8659531450472
FDB10,OUT010,563.9924035517666
FDM40,OUT035,1907.9810509173692
NCI06,OUT017,2965.432169893039
FDW12,OUT019,217.070357833043
FDX48,OUT027,4206.730959331083
NCW05,OUT027,2663.940155555628
FDX27,OUT017,1273.7510595245035
DRM37,OUT045,2965.432169893039
FDA38,OUT045,3635.4715226358394
FDR36,OUT046,552.9162240223792
FDZ45,OUT046,2965.432169893039
FDG05,OUT017,2439.6099393882596
FDK28,OUT013,3635.4715226358394
FDV47,OUT045,1273.7510595245035
FDN21,OUT045,2439.6099393882596
FDP20,OUT027,3308.521497865687
FDI35,OUT045,2965.432169893039
DRY23,OUT013,552.9162240223792
FDA56,OUT017,1907.9810509173692
FDB09,OUT013,1907.9810509173692
NCO26,OUT027,2663.940155555628
FDQ49,OUT018,2439.6099393882596
FDI52,OUT027,3308.521497865687
FDZ44,OUT027,2663.940155555628
FDZ09,OUT018,2439.6099393882596
FDY03,OUT049,1613.7949494732393
NCG42,OUT017,1907.9810509173692
DRI13,OUT027,5052.595709825751
FDQ32,OUT013,1907.9810509173692
FDW16,OUT035,1273.7510595245035
FDU27,OUT046,785.8659531450472
FDR28,OUT010,326.1184794632212
FDQ49,OUT010,326.1184794632212
FDS37,OUT046,1613.7949494732393
FDW26,OUT018,3635.4715226358394
FDX12,OUT018,3635.4715226358394
NCP06,OUT013,2439.6099393882596
FDW45,OUT010,267.3424754036661
NCN30,OUT049,1273.7510595245035
FDN24,OUT049,785.8659531450472
NCL41,OUT027,923.4921599779411
FDR02,OUT019,267.3424754036661
FDD09,OUT010,407.33248911983816
FDS33,OUT010,170.1374155504466
FDU22,OUT045,1907.9810509173692
FDI53,OUT013,2439.6099393882596
DRH01,OUT049,2439.6099393882596
FDX32,OUT013,1907.9810509173692
NCP30,OUT018,552.9162240223792
FDB60,OUT045,2965.432169893039
FDB14,OUT049,1273.7510595245035
NCP02,OUT035,785.8659531450472
FDJ10,OUT017,1907.9810509173692
FDG34,OUT046,1613.7949494732393
NCB18,OUT017,1273.7510595245035
FDM16,OUT049,1273.7510595245035
FDW25,OUT018,1273.7510595245035
FDB35,OUT010,170.1374155504466
DRN11,OUT013,1907.9810509173692
FDF41,OUT019,563.9924035517666
FDH16,OUT045,1273.7510595245035
NCQ50,OUT018,2965.432169893039
DRH23,OUT018,785.8659531450472
DRJ37,OUT013,2439.6099393882596
DRJ24,OUT027,5052.595709825751
FDY16,OUT035,2965.432169893039
FDQ27,OUT045,1613.7949494732393
FDZ33,OUT045,2439.6099393882596
FDF29,OUT045,1907.9810509173692
FDA08,OUT049,2439.6099393882596
FDG31,OUT046,785.8659531450472
FDE34,OUT019,417.7456424616393
NCR30,OUT027,2152.8996341353186
FDV33,OUT035,3635.4715226358394
DRZ24,OUT018,1907.9810509173692
NCL54,OUT035,2439.6099393882596
FDR12,OUT049,2439.6099393882596
NCC54,OUT046,3635.4715226358394
DRN59,OUT013,785.8659531450472
FDX50,OUT019,267.3424754036661
FDV31,OUT027,4206.730959331083
NCA29,OUT027,4206.730959331083
FDW60,OUT049,2439.6099393882596
FDX08,OUT017,2965.432169893039
DRD49,OUT013,3635.4715226358394
FDD33,OUT046,3635.4715226358394
FDW35,OUT013,552.9162240223792
FDJ36,OUT017,1613.7949494732393
FDV51,OUT035,2439.6099393882596
FDW36,OUT046,1613.7949494732393
FDH35,OUT046,2439.6099393882596
NCS30,OUT027,3308.521497865687
FDN49,OUT017,552.9162240223792
FDL08,OUT018,3635.4715226358394
FDI09,OUT013,3635.4715226358394
FDP19,OUT018,1907.9810509173692
FDU21,OUT010,75.3142853984132
NCP41,OUT045,1613.7949494732393
FDY10,OUT013,1613.7949494732393
FDP12,OUT018,552.9162240223792
NCN26,OUT049,1613.7949494732393
FDK44,OUT013,2439.6099393882596
FDC28,OUT049,1613.7949494732393
FDJ41,OUT027,5952.320066336999
NCT29,OUT035,1907.9810509173692
NCH42,OUT019,468.49192814259334
FDU60,OUT018,2439.6099393882596
FDS02,OUT045,2965.432169893039
FDC51,OUT046,1907.9810509173692
FDU03,OUT013,2965.432169893039
FDX39,OUT045,2965.432169893039
NCY05,OUT010,75.3142853984132
NCL06,OUT027,5952.320066336999
FDD32,OUT035,1273.7510595245035
NCN41,OUT045,1907.9810509173692
NCX53,OUT049,1907.9810509173692
FDU57,OUT019,326.1184794632212
FDQ23,OUT046,1613.7949494732393
FDQ52,OUT045,3635.4715226358394
FDC14,OUT045,552.9162240223792
FDY09,OUT035,2439.6099393882596
FDQ28,OUT045,2439.6099393882596
FDV25,OUT046,3635.4715226358394
FDJ07,OUT035,1613.7949494732393
DRB25,OUT049,1613.7949494732393
FDK52,OUT019,563.9924035517666
FDY52,OUT027,1585.4412868206286
FDB28,OUT046,2965.432169893039
FDT36,OUT035,552.9162240223792
FDV25,OUT017,3635.4715226358394
NCN07,OUT027,3308.521497865687
FDC57,OUT017,2965.432169893039
FDQ03,OUT018,3635.4715226358394
FDU23,OUT017,2439.6099393882596
NCX41,OUT035,2965.432169893039
NCD06,OUT035,785.8659531450472
FDW08,OUT045,1613.7949494732393
NCU29,OUT017,2439.6099393882596
NCE06,OUT013,2439.6099393882596
FDV52,OUT010,267.3424754036661
FDB02,OUT017,2439.6099393882596
NCR18,OUT045,552.9162240223792
FDK16,OUT049,1273.7510595245035
NCQ29,OUT010,563.9924035517666
FDZ01,OUT019,213.85150899428308
FDW27,OUT035,2439.6099393882596
FDD17,OUT018,3635.4715226358394
FDW39,OUT013,2439.6099393882596
DRH59,OUT045,1273.7510595245035
FDS52,OUT013,1613.7949494732393
FDU40,OUT027,5052.595709825751
NCF54,OUT013,2439.6099393882596
FDH46,OUT045,1613.7949494732393
NCP14,OUT049,1613.7949494732393
FDH50,OUT049,2965.432169893039
DRF15,OUT010,326.1184794632212
FDV27,OUT027,2152.8996341353186
NCJ06,OUT049,1907.9810509173692
FDN02,OUT018,2965.432169893039
FDQ51,OUT049,785.8659531450472
FDQ07,OUT017,3635.4715226358394
FDS45,OUT049,1613.7949494732393
NCJ06,OUT045,1907.9810509173692
FDD36,OUT035,1613.7949494732393
FDY25,OUT045,2965.432169893039
FDU52,OUT046,2439.6099393882596
DRK47,OUT017,3635.4715226358394
NCL30,OUT017,1907.9810509173692
FDN22,OUT035,3635.4715226358394
