Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDM33,OUT027,5034.022332667266
FDO15,OUT010,103.15691084142112
FDM46,OUT013,1307.4430864121996
FDR03,OUT045,3077.328288978256
FDY49,OUT018,2099.74410813823
FDQ60,OUT045,1800.4676880807438
FDW10,OUT049,2633.3330228546574
FDO51,OUT049,778.9324513224099
FDJ40,OUT018,1301.385113728208
FDS20,OUT018,2289.9424480373227
FDU45,OUT013,1597.7817271832018
FDV02,OUT035,2493.540870301062
FDN09,OUT046,3733.773187848889
NCM55,OUT027,4246.110331201959
FDN23,OUT018,1859.6887353641146
FDY31,OUT010,353.58143739143463
FDW03,OUT010,203.8442875389768
FDD14,OUT046,2768.8510741463697
FDV23,OUT017,1755.2548323243866
DRI03,OUT045,2734.1240288843824
FDN13,OUT035,1524.5589155565553
FDF45,OUT027,1943.8747264325007
FDU46,OUT035,1329.9660709701893
FDB57,OUT049,3459.388214906424
FDV12,OUT049,1472.7801932813813
FDQ58,OUT013,2185.9843998518663
NCA18,OUT017,1625.0232607940661
FDH52,OUT049,956.7610394840541
FDM24,OUT018,1981.144403659789
NCP43,OUT027,4190.328331895829
NCO18,OUT019,439.26420672748867
FDM32,OUT017,1458.7439968282456
NCL07,OUT017,729.9710609940213
FDK03,OUT013,3887.667189655836
FDP59,OUT017,1628.1597652563469
FDQ24,OUT049,3841.318079131644
FDQ16,OUT018,1382.5491201360667
FDU44,OUT013,2236.0301153646246
FDH28,OUT010,33.0640681907363
FDV28,OUT019,29.081026265564727
FDM22,OUT045,914.1015187809479
FDR56,OUT046,2905.3893999993757
FDV39,OUT049,2852.1486590608583
FDU37,OUT019,98.46047724375569
FDQ11,OUT010,1212.5641892906517
FDX02,OUT045,3337.7984875369575
NCS42,OUT018,1083.1978051562992
FDY57,OUT027,2596.253845710651
FDB21,OUT049,3875.819956828059
FDE28,OUT017,3605.0382187573755
FDQ55,OUT017,1644.9755481867303
FDA48,OUT049,3285.2013941765026
FDZ19,OUT045,2671.567674568408
NCC43,OUT045,4135.947337656702
NCV18,OUT046,1227.9837495099098
NCA42,OUT018,2019.4630949563577
FDY45,OUT046,4065.165482524986
NCC30,OUT045,2569.9881161381595
FDM57,OUT013,1216.8080090920494
FDL09,OUT010,436.72775559815824
FDB09,OUT027,2993.526884364198
FDT44,OUT035,1742.5489425034677
NCT06,OUT027,3802.143697530096
FDX26,OUT049,2643.0950543940994
FDK32,OUT013,2159.8176373399715
DRA12,OUT046,1998.143449605959
FDO46,OUT010,539.8549672844161
FDE52,OUT013,1231.8248978860722
NCH42,OUT045,3729.542648614312
FDV08,OUT035,766.5846729839997
FDB47,OUT018,2768.0678707696998
FDC28,OUT010,184.65845533794902
FDD22,OUT046,1602.519820332762
FDS07,OUT027,2741.1353502172897
DRI13,OUT045,3208.00554068725
FDG32,OUT018,2954.852961280319
FDU14,OUT017,3935.3924878057182
FDD28,OUT019,52.808551761342585
NCP41,OUT017,1598.774425967826
FDS08,OUT049,2747.4958674441195
FDX47,OUT045,2414.5517537174865
FDC53,OUT019,151.86836741445802
FDQ19,OUT035,4086.2907399222586
FDL14,OUT045,2285.09339647275
FDM33,OUT019,706.8503607563678
FDA51,OUT045,1625.9445726366457
FDZ27,OUT018,644.3602110257767
FDT04,OUT046,815.8531815759472
DRC13,OUT049,1780.3978655149747
FDR16,OUT027,5489.443834873358
FDQ03,OUT027,5508.290271081921
FDE38,OUT035,2634.4836383056377
DRH23,OUT027,1740.3671464138843
FDT11,OUT019,618.807206450097
FDD09,OUT035,2632.540747187693
FDR40,OUT045,1224.3521559103851
FDX07,OUT017,2793.0895876365093
FDR07,OUT035,1570.0082847990946
FDA51,OUT017,1662.8251303691247
FDT59,OUT019,770.8019938322357
FDF20,OUT017,2847.234971909252
FDR13,OUT045,1640.2596563897414
FDY26,OUT049,3241.561351376316
FDW04,OUT017,1886.0327583728783
FDK52,OUT017,3487.8695200479206
FDN60,OUT049,2196.3443161432
FDM09,OUT019,426.14134730695105
FDP46,OUT049,1279.391527832795
FDB50,OUT019,92.11595797490641
NCQ29,OUT049,3980.824943941708
FDP16,OUT027,5794.644101246862
FDX33,OUT018,1991.7779400470338
FDP07,OUT010,566.6051713730475
FDN22,OUT046,4016.1222022960796
FDF39,OUT049,4123.198558073346
FDS21,OUT017,1113.3376658025848
NCM42,OUT013,1560.3794564258214
FDK50,OUT019,409.0516307219744
DRF13,OUT027,3370.8309593000504
FDH35,OUT018,2028.6458341480425
FDP60,OUT018,1221.3947148635953
DRJ49,OUT027,3188.8338670126727
NCT42,OUT019,370.02926332694744
FDE38,OUT049,2543.605090042355
FDI04,OUT049,2899.2953359434614
NCH54,OUT045,2193.6861417937016
FDT56,OUT049,976.3105699958862
DRD15,OUT018,3054.823529558302
FDV58,OUT013,2869.784877920845
FDP21,OUT049,2871.2237160915183
FDH05,OUT013,3484.3627577936804
FDR10,OUT027,3802.1160243357604
NCP06,OUT045,2211.986542578206
FDF33,OUT049,1512.141054106156
DRK37,OUT013,3071.6617177475537
DRH49,OUT045,1326.8009105961287
FDT58,OUT013,2358.8542980121283
FDD41,OUT018,1300.6542432157262
FDP40,OUT018,1535.6869333132104
FDM51,OUT027,2542.8831552950965
FDO45,OUT010,117.18267140816894
FDW33,OUT010,163.53447810447713
FDY24,OUT045,953.3736958947215
FDB10,OUT010,845.8921164126549
FDM40,OUT035,2027.8236058261102
NCI06,OUT017,2598.122384070819
FDW12,OUT019,318.66544690022226
FDX48,OUT027,3701.3752311260255
NCW05,OUT027,2756.834216636556
FDX27,OUT017,1525.7146775003994
DRM37,OUT045,2856.329889922427
FDA38,OUT045,4235.227857123337
FDR36,OUT046,743.3854597816513
FDZ45,OUT046,2911.4592960469517
FDG05,OUT017,2286.8491070202554
FDK28,OUT013,4509.0451676035145
FDV47,OUT045,1292.510868437233
FDN21,OUT045,2333.3413046188107
FDP20,OUT027,3152.9169849794976
FDI35,OUT045,2591.2331818954876
DRY23,OUT013,726.1273768995919
FDA56,OUT017,1754.284815915556
FDB09,OUT013,1707.4872125519803
NCO26,OUT027,2870.9296724664696
FDQ49,OUT018,2011.1113398444247
FDI52,OUT027,3018.019294332433
FDZ44,OUT027,2850.624306863706
FDZ09,OUT018,2021.9013566780104
FDY03,OUT049,1653.2542624241587
NCG42,OUT017,1919.116182495034
DRI13,OUT027,4998.220520504933
FDQ32,OUT013,1803.947842739527
FDW16,OUT035,1441.3162367469267
FDU27,OUT046,913.1427001942546
FDR28,OUT010,392.4965440638062
FDQ49,OUT010,403.8301581328892
FDS37,OUT046,1694.3920868995529
FDW26,OUT018,2877.6164372277754
FDX12,OUT018,3317.9541759793838
NCP06,OUT013,2184.429982466555
FDW45,OUT010,321.5661711171588
NCN30,OUT049,1372.6826967129482
FDN24,OUT049,870.992837721635
NCL41,OUT027,1317.0274130334358
FDR02,OUT019,184.74665489517201
FDD09,OUT010,468.1576646125174
FDS33,OUT010,125.29338471585349
FDU22,OUT045,1657.0801839244614
FDI53,OUT013,2312.1986686974897
DRH01,OUT049,2504.082908938723
FDX32,OUT013,1986.7767189128424
NCP30,OUT018,676.4947218563638
FDB60,OUT045,2904.2201825088487
FDB14,OUT049,1466.2325960349183
NCP02,OUT035,951.6400287761402
FDJ10,OUT017,2279.8633542479724
FDG34,OUT046,1592.587556919611
NCB18,OUT017,1383.7309654041937
FDM16,OUT049,1120.2163718545462
FDW25,OUT018,1103.7698564212146
FDB35,OUT010,125.83096351988728
DRN11,OUT013,1990.8141214468633
FDF41,OUT019,896.8030305696427
FDH16,OUT045,1258.6336883844374
NCQ50,OUT018,2767.3541660338287
DRH23,OUT018,737.612965959012
DRJ37,OUT013,2064.4954116765257
DRJ24,OUT027,4170.159989932458
FDY16,OUT035,2802.3644784365383
FDQ27,OUT045,1667.8823894854547
FDZ33,OUT045,2077.6518162562365
FDF29,OUT045,1889.0810615236585
FDA08,OUT049,2308.4861710422383
FDG31,OUT046,1008.9498907324217
FDE34,OUT019,496.19193075823
NCR30,OUT027,2194.3602966496514
FDV33,OUT035,4283.557377068889
DRZ24,OUT018,1437.1570600913824
NCL54,OUT035,2500.539297528263
FDR12,OUT049,2475.562643118246
NCC54,OUT046,3730.8759710392887
DRN59,OUT013,786.8956589363685
FDX50,OUT019,202.08344194743904
FDV31,OUT027,4087.731907376722
NCA29,OUT027,3947.33908524546
FDW60,OUT049,2887.761674198929
FDX08,OUT017,2636.009768035093
DRD49,OUT013,3535.562620727027
FDD33,OUT046,3488.9379930962687
FDW35,OUT013,718.4522400805714
FDJ36,OUT017,1505.6240846364544
FDV51,OUT035,2445.62657332994
FDW36,OUT046,1506.3150764918507
FDH35,OUT046,2418.6981814625187
NCS30,OUT027,3265.747505337464
FDN49,OUT017,798.3798857538959
FDL08,OUT018,3325.9223460644184
FDI09,OUT013,3740.149967634329
FDP19,OUT018,1493.3392601433156
FDU21,OUT010,21.151422957194143
NCP41,OUT045,1552.3509684702633
FDY10,OUT013,1603.3638751946437
FDP12,OUT018,541.0695966392751
NCN26,OUT049,1592.31186570161
FDK44,OUT013,2441.3109327198877
FDC28,OUT049,1549.0448365519087
FDJ41,OUT027,6687.999535640224
NCT29,OUT035,1753.558111944546
NCH42,OUT019,855.0248942737791
FDU60,OUT018,2156.9232574493003
FDS02,OUT045,2835.1756912758124
FDC51,OUT046,1769.015248303306
FDU03,OUT013,2661.7319409556444
FDX39,OUT045,3152.582096180022
NCY05,OUT010,24.59686214607371
NCL06,OUT027,6046.498370289518
FDD32,OUT035,1308.3193645392719
NCN41,OUT045,1746.9682292619802
NCX53,OUT049,2072.761276452319
FDU57,OUT019,344.233429476741
FDQ23,OUT046,1559.701378437434
FDQ52,OUT045,3843.045086653769
FDC14,OUT045,773.5932861870056
FDY09,OUT035,2612.680555488698
FDQ28,OUT045,2233.216137644696
FDV25,OUT046,3722.9047836580594
FDJ07,OUT035,1742.1200031820927
DRB25,OUT049,1456.391948484811
FDK52,OUT019,754.313409661252
FDY52,OUT027,1888.9763672156287
FDB28,OUT046,3125.9380194817923
FDT36,OUT035,711.0196311651499
FDV25,OUT017,3751.1798442124323
NCN07,OUT027,3159.886237885559
FDC57,OUT017,2974.5910963976776
FDQ03,OUT018,3161.9364910176146
FDU23,OUT017,2387.2847579699073
NCX41,OUT035,3286.505622052496
NCD06,OUT035,823.5972136055972
FDW08,OUT045,1475.7147694489533
NCU29,OUT017,2120.4574507680263
NCE06,OUT013,2429.6364785185574
FDV52,OUT010,240.19930933599755
FDB02,OUT017,2624.877291256047
NCR18,OUT045,797.9958791032833
FDK16,OUT049,1325.397030584154
NCQ29,OUT010,975.7929305396167
FDZ01,OUT019,166.38757171561582
FDW27,OUT035,2516.6983720006097
FDD17,OUT018,3373.282115567959
FDW39,OUT013,2689.860445469777
DRH59,OUT045,1061.984891348025
FDS52,OUT013,1420.96332088764
FDU40,OUT027,4649.394210935353
NCF54,OUT013,2459.081655560923
FDH46,OUT045,1537.5750693890902
NCP14,OUT049,1444.238551353575
FDH50,OUT049,2667.5539637080824
DRF15,OUT010,352.16199219217094
FDV27,OUT027,2308.7261948748246
NCJ06,OUT049,1771.4922791373112
FDN02,OUT018,2619.3628572784773
FDQ51,OUT049,849.0950340275199
FDQ07,OUT017,3389.097323010821
FDS45,OUT049,1664.939091449364
NCJ06,OUT045,1799.2687199809252
FDD36,OUT035,1697.3834425884545
FDY25,OUT045,2614.8915812571913
FDU52,OUT046,2292.9676958721107
DRK47,OUT017,3588.7372052581295
NCL30,OUT017,1871.102013434629
FDN22,OUT035,4088.6493660748483
NCF30,OUT027,3013.6505178126445
FDK03,OUT035,4114.285220790268
FDT45,OUT017,946.9378067922921
