,Item_Weight,Item_Visibility,Item_MRP,Price_Per_Unit,Outlet_Vintage,Item_Identifier_FD,Item_Identifier_NC,Item_Fat_Content_Non Edible,Item_Fat_Content_Regular,Item_Type_Perishables,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Outlet_Crowd_Low_Crowd
44,-0.05579665220086785,-0.2619732910098847,-0.17979419977956201,-0.059044329317567874,0.7058823529411765,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45,-0.7662740235585863,0.4167162743864957,0.3821440862932,1.2503960966739442,0.058823529411764705,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
46,0.8679479231246126,-0.6383694063584837,0.11206614882614595,-0.36731500200455425,-0.17647058823529413,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47,-0.3223806571605703,-0.6226252332054797,1.3310120543863242,1.1805255750440369,-0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48,0.40297582145071287,0.7470904293153345,-0.8973351398212971,-1.021026989129674,0.11764705882352941,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
49,-0.29820210787352747,1.7005126826862578,0.5866722139207033,0.7159461583937055,0.8235294117647058,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0
50,-0.6460012399256043,0.14519179826351505,0.009457922916403553,0.7272975549317641,0.11764705882352941,-1.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51,-0.29820210787352747,1.0708115151740754,-0.016308491219510057,0.28192733525147695,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52,-0.33539987600743953,-0.5515172694749082,-0.28277490491977536,0.08824768557806127,0.7058823529411765,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
53,-0.21140731556106632,0.10701121470183507,0.5812266111360399,0.6213259704985311,-0.47058823529411764,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
54,-0.05579665220086785,-0.5499795765962595,0.09211781670536673,0.1506839301379685,-0.47058823529411764,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55,-0.5821450712957221,-1.1711715333199715,1.1547727441045903,1.4539013650485293,-0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0
56,-0.42219466831990066,-0.1559699156559839,-0.4013474599530371,0.059766706926875066,-0.17647058823529413,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
57,-0.5251084934903905,0.20152277068238944,-1.1431648972088018,-0.8766096922830336,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.309981401115933,1.174118419330766,0.5608774826503095,0.19016617128265603,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
59,-0.8257904525728454,0.049857587500058156,0.4032098561053921,1.391095044904756,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0
60,-0.3223806571605703,-0.3310630362565646,1.1316136845819738,1.0714633435995908,-0.5882352941176471,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0
61,-0.5740855548667079,-0.3042955227169056,-0.6062197496765312,-0.0005806903883188588,-0.17647058823529413,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
62,-0.7916924984500928,-1.077262665714804,-1.1406141768644655,-0.6030644851584982,0.8235294117647058,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0
63,0.3595784252944823,0.9953909972986626,-1.001376648383963,-1.1387586922619188,0.8235294117647058,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0
64,0.6075635461872287,-0.6190787115368483,1.2287763077070528,0.3469275455158511,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0
65,0.6323620582765033,1.3266415575231927,0.4619374147763165,-0.05209453899781621,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
66,0.8369497830130193,-0.4495701358830341,0.32195492783487195,-0.22952194240766255,-0.29411764705882354,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
67,0.13019218846869193,0.2910466904509002,0.46844382098343235,0.25914843929511183,-0.17647058823529413,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
68,0.6199628022318662,-0.27289649241814135,0.23786175139298515,-0.17649171022698967,-0.17647058823529413,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
69,-0.490390576565406,0.9390054199004346,-0.5137577708751736,0.012609580694717923,0.11764705882352941,-1.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.37197768133911957,0.5875563264737951,0.2958443516029677,-0.005966632064414236,0.11764705882352941,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.40297582145071287,0.7461473840900423,-0.9125828276183546,-1.0398592181205533,0.7058823529411765,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
72,0.7005579665220086,0.03751278295438328,0.23677263083605254,-0.21646159383435512,-0.17647058823529413,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
73,-0.5883446993180407,-1.111204737207982,0.5075955267640485,1.0375542318914759,-0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
74,-0.592064476131432,1.2665186331838094,1.2128119785835334,1.5053901788696225,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,-0.522008679479231,-0.6673501625506179,-0.3157926837237467,0.2556601187461072,0.11764705882352941,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0309981401115933,-0.44627791594691996,0.3194325246250157,0.23942955292849674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.09299442033477989,0.6717345229785873,-0.5775867702347708,-0.5164200284828041,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0
78,0.7935523868567885,0.6603582459136554,-0.41441690663622943,-0.704524718336565,-0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
79,-0.8301301921884685,-0.20001688791923683,0.866208074304161,1.7556796180451126,-0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
80,-0.6001239925604462,0.02410946835439335,-0.4480946924977019,0.21318788533074903,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
81,-0.09919404835709843,-0.9949573098439443,0.40647721777618995,0.4034906695448536,0.11764705882352941,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.5145691258524488,-0.20758177439446346,0.48948127366114413,0.026595265357085528,-0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0
83,0.7749535027898327,1.9065826979284226,0.5619949203417224,-0.06857371925115845,0.8235294117647058,-1.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0
84,0.0,-0.48795869887719234,0.3089137982861598,0.2567137162829783,0.8235294117647058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0
85,0.3595784252944823,0.790915676535105,0.37019207730142073,0.04694679951609182,-0.47058823529411764,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
86,-0.8115313081215125,-0.6351336369788628,0.19581516317204206,1.1843629426494768,-0.29411764705882354,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
87,0.9423434593924362,-0.32425397114014476,0.1410432903638969,-0.38058332186739074,0.8235294117647058,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0
88,-0.7805331680099192,0.7608480282746872,-0.5159076948545588,0.39396554085604535,0.11764705882352941,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
89,1.022938623682579,-0.3130589952044718,-0.2802525017099193,-0.6879601211749143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1.0105393676379415,-0.297479838347649,-0.22697054582365844,-0.6456098320457667,0.058823529411764705,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
91,-0.4593924364538127,0.587331116914725,-1.1228724029920318,-0.888266118029958,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.8679479231246126,-0.4300414215460348,-0.9568076569531634,-1.2569698390401387,-0.17647058823529413,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
93,0.8803471791692496,-0.07153124793042066,-0.9270572398199901,-1.225151129810773,-0.29411764705882354,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
94,-0.3471791692498448,-0.6626328462163056,-0.31000291884309256,0.0741962486765937,-0.29411764705882354,-1.0,1.0,1.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
95,-0.5790452572845628,-1.1879785366436704,-0.2501862396152355,0.3912739949082268,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0
96,-0.05579665220086785,0.8355892029879745,1.1221557616655702,0.7824012316276177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,-0.4773713577185368,0.23618901304595538,0.4840356708764807,0.8625490936991883,-0.29411764705882354,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
98,-0.05579665220086785,-0.5573189106484294,0.07578100835137641,0.1387637623660153,0.8235294117647058,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0
99,-0.4773713577185368,0.2363710528495667,0.4883921531042115,0.8656132650622353,0.11764705882352941,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.08679479231246137,0.0878416621242608,0.08776133447763591,0.04072934773765383,-0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
101,0.9919404835709859,-0.19741355481818937,0.38687304775140174,-0.26010855567182545,0.8235294117647058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0
102,-0.5319280843149409,0.6924216361456752,0.39306360899700715,0.8711970910606398,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.5145691258524488,-0.6503590238177867,-1.1351968912142822,-1.3950042775313332,0.7058823529411765,-1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
104,0.8865468071915684,-0.42878399491320307,0.7523361635946207,-0.023942797428142544,-0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0
105,0.5579665220086796,-0.18017635877119204,-0.01992001498629895,-0.3112459189917655,0.7058823529411765,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
106,-0.2603843769373837,0.6993296283610455,0.2190025398291389,0.4246104755753492,0.7058823529411765,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
107,-0.7396156230626161,-1.3830626246977453,-0.2363718344711013,0.6406959242866921,-0.17647058823529413,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
108,-0.39739615623062613,1.8305268044175969,0.8969909777253066,1.0281572658761593,0.8235294117647058,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0
109,0.19218846869187856,-0.388454943639408,-1.1065355946380415,-1.2281715560347368,0.7058823529411765,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
110,0.08679479231246137,0.30169115601872315,0.9749502271905482,0.5801735273896184,0.11764705882352941,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
111,-0.4600123992560444,-1.4403991192130574,-0.44230492761704776,0.05703955595941975,-0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
112,-0.7327960322380656,0.10111386675690874,0.3694754359749591,1.1762002174131387,0.8235294117647058,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0
113,-0.7941723496590203,0.19727041223287142,-0.2320153522433705,0.7398950641437332,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0
114,-0.43397396156230617,0.32515489904472716,0.32883381327245875,0.6958801884861824,-0.17647058823529413,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
115,-0.6323620582765033,-0.4585827999771198,1.046403070448674,1.473252029531164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.5269683818970863,1.0782213088945587,0.5384067473196743,0.047120134773528125,-0.47058823529411764,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
117,-0.6342219466831989,0.16337970856254613,-0.3701920773014206,0.34227702861894316,-0.29411764705882354,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
118,-0.1239925604463732,-0.2828877190465728,-0.02937793790270219,0.1146625055866556,-0.47058823529411764,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
119,-0.11779293242405445,-0.3040990632964002,0.9154777100586818,0.7288140475548703,-0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0
120,0.049597024178549325,-0.40126697107694964,-1.0402125092030687,-1.057674369973862,-0.47058823529411764,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
121,0.006199628022318748,0.07809786333081073,0.17474939335984965,0.16095227501862705,-0.17647058823529413,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
122,0.948543087414755,1.162745617153823,-0.5500145942154628,-0.872900903358906,0.058823529411764705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
123,-0.4959702417854928,-0.3018221472949839,0.513413608779183,0.9081674078294576,-0.29411764705882354,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
124,0.0,-0.14050723158962175,-0.8744919252601908,-0.7981842039698607,-0.47058823529411764,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
125,0.6323620582765033,-1.0983405084590614,-0.5224707353306353,-0.730394219198477,-0.29411764705882354,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
126,0.19218846869187856,1.2464432056564168,-0.659845867658783,-0.6555760205782848,0.11764705882352941,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.8245505269683818,0.5570552897584412,-0.9825740710890769,-1.2757484182075771,-0.47058823529411764,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
128,-0.46125232486050816,0.38449590187188043,0.09535686124168466,0.5498018387819105,0.7058823529411765,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
129,0.9795412275263483,-0.4550657602558639,-1.118860082860292,-1.5042987413297326,-0.17647058823529413,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
130,-0.07439553626782387,-0.43354100473940804,0.40934378308203695,0.38383343190067487,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0
131,0.11159330440173593,0.21088811133572155,0.18819131927351307,0.09266273176355191,0.11764705882352941,-1.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
132,-0.05579665220086785,0.9466321146064488,0.8868447306169216,0.6547487486150613,0.8235294117647058,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0
