Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDH08,OUT018,3342.0097980284318
FDS12,OUT027,3425.235734291858
FDR39,OUT027,4819.614593577521
FDP12,OUT027,1371.2608022214724
DRF60,OUT027,5046.515634828733
FDC09,OUT035,1587.9527242497302
FDF50,OUT018,2802.3648070208465
FDG28,OUT035,3824.0647319628165
NCE19,OUT017,915.1742524799411
NCM53,OUT010,230.5260129585257
NCN18,OUT049,1861.776227379945
FDF32,OUT035,3197.501105894625
FDF11,OUT013,2732.7293660929126
DRI59,OUT049,3834.168052142438
NCG54,OUT035,2812.2778358857017
FDM44,OUT046,1491.6171705118136
FDT57,OUT018,2646.2002458568104
FDV24,OUT046,2123.773470829435
FDI50,OUT019,466.6303718823059
FDS09,OUT035,899.2800722913248
NCC31,OUT027,3696.7257631450343
FDQ07,OUT019,481.39778824755695
FDC22,OUT017,2912.980253727272
FDZ56,OUT046,2598.3945134828164
FDZ40,OUT019,151.3383419525296
FDS46,OUT027,3019.2252675513237
DRD24,OUT045,1917.142879058745
FDV45,OUT017,2917.3045963910386
FDL26,OUT045,2482.264598153691
FDA56,OUT018,1509.9976786862828
FDN27,OUT046,1446.8051358589073
FDM20,OUT049,3374.4482434424253
FDO16,OUT017,1655.589565825492
FDL03,OUT035,3225.891718687173
FDE58,OUT046,1812.404690239854
FDI02,OUT027,2899.9912227105024
NCC55,OUT019,100.66143211986483
FDR03,OUT018,2182.387279524263
FDB14,OUT017,1273.637058021005
FDR45,OUT013,3463.375892125236
NCN07,OUT017,1848.242921168306
FDM51,OUT019,207.39736516515944
FDT52,OUT027,5653.587599237116
FDL26,OUT046,2174.646509860631
NCZ42,OUT046,2780.966540662382
DRI47,OUT019,371.15020795026913
FDW40,OUT013,2318.9857960355434
FDN34,OUT046,2325.4414066419736
FDS01,OUT035,3520.337576890847
NCG55,OUT045,1971.7375385176904
FDC11,OUT035,1272.8111901312561
FDX35,OUT018,2377.4086010970036
NCB06,OUT046,2303.106300651945
FDR09,OUT019,567.7049992318314
FDC53,OUT017,1614.976869012484
FDY45,OUT013,3508.202979851626
FDA22,OUT010,357.6382175622815
FDE02,OUT035,1347.5932657824544
FDW21,OUT045,1471.4198858156917
FDV34,OUT046,1381.482350420147
FDS59,OUT049,1916.1941691482364
NCW17,OUT017,2227.557700267034
NCK54,OUT046,1824.1758881945361
FDG17,OUT019,508.3515242851898
FDG35,OUT017,2538.1379343573776
FDD08,OUT010,197.5716018836279
NCO07,OUT017,3290.806250191372
FDJ10,OUT010,338.4956894780996
FDW36,OUT017,1457.3709376850059
FDW21,OUT010,327.61184865225135
FDY19,OUT017,1471.8566685849023
DRE03,OUT013,695.0118102388667
NCC55,OUT049,666.4495456643077
FDH52,OUT010,158.3487641023323
FDO09,OUT017,3355.44498583553
FDU43,OUT045,3424.200835930922
FDX09,OUT010,383.98174001869285
FDH40,OUT019,161.5057907656927
FDW58,OUT017,1699.5247738433347
FDC47,OUT017,3807.8108224028847
NCR41,OUT035,1812.8602370989893
DRG49,OUT035,3440.8425851502902
FDC52,OUT027,4357.734107760334
FDY13,OUT046,1369.6002633403527
FDY35,OUT013,898.5964624977317
FDI35,OUT017,2205.358114553757
NCU18,OUT049,2011.9966806235493
FDY33,OUT018,2283.765961577685
FDC15,OUT027,3822.5641705348958
FDU01,OUT049,2435.164802577221
NCU42,OUT046,2413.2831279727825
NCV29,OUT018,2080.6530576202413
NCY30,OUT017,2415.329219126686
FDQ46,OUT049,1636.655775301315
FDG58,OUT027,4053.937288934984
FDK33,OUT017,3104.035029780722
NCD07,OUT045,1524.133502925763
NCX29,OUT027,3640.9379648150734
NCT42,OUT013,2326.3416242001617
DRN59,OUT035,713.4485202455553
FDI44,OUT035,1253.048403589567
FDA45,OUT049,2290.704910503859
FDP31,OUT045,941.8325842850916
FDY01,OUT046,1820.2796462255376
FDT09,OUT018,1444.717841161696
DRH03,OUT027,2551.174557832691
FDA36,OUT018,2718.810207313391
NCF31,OUT017,2002.7270506978084
FDG14,OUT049,2459.3584246593928
FDG28,OUT027,5861.217079402453
FDU14,OUT049,3874.8224514903923
FDY47,OUT019,302.5401768348717
FDI56,OUT049,1218.282887934087
DRD01,OUT013,692.5200155285406
FDM22,OUT046,873.4165432564589
FDH33,OUT013,706.6119768919476
DRZ24,OUT013,1805.9462261853612
NCQ38,OUT046,1676.8110193871103
FDO16,OUT027,2342.6899240180996
FDU07,OUT027,4469.028294283789
NCB07,OUT013,2332.2812117375674
FDU48,OUT045,2132.2455534159913
NCM43,OUT045,2965.4596933708945
FDR31,OUT010,269.1902262183106
DRK49,OUT018,488.4524922744712
NCI30,OUT010,557.5766563077817
DRD60,OUT017,3064.666725955162
NCG19,OUT046,2499.5268372543164
FDH12,OUT035,1384.8820774662856
FDM32,OUT035,1339.0626334128744
FDM27,OUT035,2493.8843887051253
NCU53,OUT027,3645.9168869239265
NCQ18,OUT046,1684.1488570767017
FDS10,OUT013,2562.4561772684883
FDB33,OUT027,4094.5939590276416
FDI12,OUT013,1482.3237840893844
NCW42,OUT013,3189.4673890134677
NCC06,OUT018,1911.2971673998936
FDW02,OUT017,2213.777854098228
NCD43,OUT017,1762.0821509287232
FDM57,OUT018,1029.5374110822677
FDA58,OUT017,3168.3704117268207
FDK56,OUT046,2968.0649275046085
FDP52,OUT045,3257.110810399863
FDW20,OUT018,1704.3624631693217
FDS52,OUT049,1573.0801562979282
NCT29,OUT018,1355.2819453457369
NCL54,OUT013,2637.697074686746
FDC05,OUT045,2442.4026676730527
FDF34,OUT035,2708.509416333346
FDP03,OUT027,3664.137084385304
FDD32,OUT010,157.3719082551368
FDZ10,OUT045,1952.5510963941329
FDZ40,OUT035,973.5034055251382
FDD51,OUT018,796.5394941518449
NCY30,OUT019,326.84010671959356
FDP58,OUT017,3194.0867787032316
FDV49,OUT017,4257.755094092434
FDY24,OUT019,105.59252774956367
NCO55,OUT017,1575.7219380030333
FDR13,OUT017,1548.1262123207575
FDS51,OUT017,916.8569685650156
FDP26,OUT045,1548.3160599219582
NCB54,OUT027,2934.7428187645496
FDF32,OUT017,2981.9062556723784
FDN31,OUT018,3060.6287416854166
DRM48,OUT017,837.5726379795021
FDN20,OUT049,2579.9502133352985
DRL01,OUT046,3068.1605754672423
FDV56,OUT049,1678.954424385275
DRH13,OUT027,2933.4102248708377
FDA03,OUT017,2112.7847552696035
FDF47,OUT027,5310.565979275289
FDX32,OUT046,2687.980634821343
FDX57,OUT049,1645.6968157719512
NCA30,OUT045,2758.625828887602
FDO49,OUT013,751.5726886877285
FDL04,OUT019,228.93527477640987
DRM48,OUT035,697.0921004192951
FDR16,OUT013,2908.023607636718
NCC19,OUT018,2001.0687923155594
NCE42,OUT045,2765.576304005853
FDY24,OUT017,1495.0174676406923
FDH19,OUT049,2770.53028938829
FDJ46,OUT013,3109.6455433011724
FDN45,OUT010,471.3450945704083
FDY08,OUT035,2232.429376939231
FDZ37,OUT035,1384.8214361473622
NCT30,OUT045,822.6759779533262
DRY23,OUT018,501.2587770432493
NCZ30,OUT018,1701.1750519796828
FDC44,OUT018,1458.0441622865358
FDB45,OUT035,1495.2637026839673
FDY04,OUT013,2153.7113120959766
FDM27,OUT046,2615.0104781731898
FDZ43,OUT017,4029.854136264603
FDT39,OUT019,346.1223622981179
NCC06,OUT019,228.66808555082085
FDL15,OUT027,3982.7565804724777
FDL57,OUT017,3625.6241575323384
FDU08,OUT046,1545.6938885403058
FDK40,OUT017,4169.154987755112
FDQ12,OUT010,437.63423445764016
FDS48,OUT017,2244.3249118580457
FDP09,OUT045,2601.5086771521133
FDW21,OUT049,1493.848993355611
FDY25,OUT035,3103.3320610012183
DRE13,OUT017,1440.153076392016
FDV43,OUT019,122.69265049042369
FDD22,OUT045,1780.109582844469
FDM46,OUT019,282.2199042059649
NCO30,OUT010,372.00906956762685
FDM25,OUT046,2264.0900725644447
NCN41,OUT049,1977.5005395667972
FDU24,OUT045,1699.0400626433654
FDZ50,OUT046,2272.408806386052
FDP45,OUT013,3460.1847326573666
NCM54,OUT045,1718.2501139888066
FDW10,OUT019,323.45169349757606
FDP20,OUT017,1697.9355150426659
FDK32,OUT046,2329.6373341814997
FDN52,OUT049,1385.8621660664571
FDM58,OUT045,1530.435621797151
FDZ46,OUT027,2586.3377927038687
NCA18,OUT018,1620.8395542676667
FDD35,OUT046,1797.7082216591482
NCK31,OUT035,752.5733304077155
FDI40,OUT027,2558.077094648608
FDT50,OUT019,226.83783859434882
NCT06,OUT046,2438.9443357750342
FDT31,OUT035,2532.3131964163736
FDT45,OUT049,735.0013843421993
FDT13,OUT045,2569.804184181326
FDO50,OUT045,1355.1515578064173
NCU18,OUT010,302.3193216978875
NCR54,OUT049,3392.7675879220296
NCO18,OUT018,2090.863885826184
FDU09,OUT045,969.7023493409733
FDT13,OUT018,2764.958327683245
FDE09,OUT046,1928.4289316130228
NCK53,OUT019,244.09429172545939
FDG45,OUT049,3303.171157466845
DRH15,OUT035,883.3722596612248
FDO21,OUT019,437.3226505761601
FDD14,OUT027,3868.8581331805594
FDC09,OUT046,1424.6883316361295
FDH45,OUT027,1578.628010096302
FDV32,OUT046,1159.5322395651851
FDG12,OUT035,2108.4339072605026
FDS32,OUT013,1945.2601797543718
NCL55,OUT018,2815.8012900313674
DRE01,OUT035,3653.29413808958
DRE15,OUT049,1111.4015632785693
NCL42,OUT045,3539.8930878242127
FDP31,OUT013,1047.2100831315186
FDN33,OUT018,1403.6466192615962
FDZ59,OUT046,2787.2582580130884
FDE45,OUT010,404.1516788715192
FDJ07,OUT013,1317.2455168251308
FDQ45,OUT018,2232.8535235490212
FDM33,OUT027,5743.708297689097
FDO15,OUT010,154.12573783856686
FDM46,OUT013,1711.6379173683995
FDR03,OUT045,3273.6971252771527
FDY49,OUT018,1904.298270449196
FDQ60,OUT045,1580.9962454700537
FDW10,OUT049,2700.306094734399
FDO51,OUT049,869.3598600266274
FDJ40,OUT018,1261.3215220718141
FDS20,OUT018,2132.792210638442
FDU45,OUT013,2048.1383710692985
FDV02,OUT035,2780.4256572321674
FDN09,OUT046,2827.299526778191
NCM55,OUT027,4695.388349184644
FDN23,OUT018,2220.031628097794
FDY31,OUT010,283.49117079098903
FDW03,OUT010,319.89880475634106
FDD14,OUT046,2527.407159951659
FDV23,OUT017,1781.4037898083714
DRI03,OUT045,2329.16404061394
FDN13,OUT035,1592.6541516656043
FDF45,OUT027,1824.354548960844
FDU46,OUT035,1612.8258067268366
FDB57,OUT049,2976.62437287231
FDV12,OUT049,1537.0582570657202
FDQ58,OUT013,1997.1483977471685
NCA18,OUT017,1481.464974329784
FDH52,OUT049,975.0769677994575
FDM24,OUT018,2321.7716107931406
NCP43,OUT027,4508.452149442837
NCO18,OUT019,339.7014703996446
FDM32,OUT017,1597.6634801650534
NCL07,OUT017,570.7673679543246
FDK03,OUT013,3331.1854191158545
FDP59,OUT017,1504.5262606707006
FDQ24,OUT049,3605.8338969434967
FDQ16,OUT018,1602.3525085300673
FDU44,OUT013,2345.7462295159025
FDH28,OUT010,138.54702917632474
FDV28,OUT019,98.15350161041715
FDM22,OUT045,700.7223749092261
FDR56,OUT046,2583.1034552968
FDV39,OUT049,2423.383604226153
FDU37,OUT019,152.8581560721272
FDQ11,OUT010,1017.6093359867479
FDX02,OUT045,3314.5965719243254
NCS42,OUT018,1403.885960747372
FDY57,OUT027,2224.060897202296
FDB21,OUT049,3085.479651050546
FDE28,OUT017,3257.8570097244015
FDQ55,OUT017,1674.3069490098853
FDA48,OUT049,3496.8215430771534
FDZ19,OUT045,2362.8988751684788
NCC43,OUT045,3601.4928063800803
NCV18,OUT046,1570.9587177549122
NCA42,OUT018,2118.31573598796
FDY45,OUT046,3807.2061570313676
NCC30,OUT045,2607.0927258413403
FDM57,OUT013,1396.0298635499744
FDL09,OUT010,317.9823671457597
FDB09,OUT027,3762.7800655697797
FDT44,OUT035,1617.3336468031482
NCT06,OUT027,4359.606102668034
FDX26,OUT049,2536.8425154383435
FDK32,OUT013,2433.6966138751486
DRA12,OUT046,1732.6760722829665
FDO46,OUT010,382.8885822536133
FDE52,OUT013,1494.632756106453
NCH42,OUT045,3492.7187909571403
FDV08,OUT035,809.2211478818376
FDB47,OUT018,1997.6359282751357
FDC28,OUT010,232.15179464145257
FDD22,OUT046,1675.748586579892
FDS07,OUT027,2805.693888030133
DRI13,OUT045,3297.797328880174
FDG32,OUT018,2955.0655118256623
FDU14,OUT017,3362.449077830438
FDD28,OUT019,130.14420270505804
NCP41,OUT017,1908.1576105029349
FDS08,OUT049,2069.8227208188296
FDX47,OUT045,2478.6054923138236
FDC53,OUT019,256.6695580837242
FDQ19,OUT035,3873.4935338142764
FDL14,OUT045,2567.859824330342
FDM33,OUT019,451.80060520141853
FDA51,OUT045,1663.2726101727235
FDZ27,OUT018,573.0226256856915
FDT04,OUT046,715.8895073647394
DRC13,OUT049,1559.1761094858073
FDR16,OUT027,4939.106188581368
FDQ03,OUT027,4984.896921028339
FDE38,OUT035,2897.890120134244
DRH23,OUT027,1611.377582924316
FDT11,OUT019,402.34406215155457
FDD09,OUT035,3287.8871797495544
FDR40,OUT045,1318.2289470037824
FDX07,OUT017,2518.277620565027
FDR07,OUT035,1364.7426410090454
FDA51,OUT017,1824.8098075575526
FDT59,OUT019,451.7366870972428
FDF20,OUT017,2481.329724529698
FDR13,OUT045,1674.0021203885487
FDY26,OUT049,2972.483713145582
FDW04,OUT017,2019.0201750438584
FDK52,OUT017,3577.113671264987
FDN60,OUT049,2699.6347837226167
FDM09,OUT019,422.5012532549636
FDP46,OUT049,1351.7266108138317
FDB50,OUT019,224.64594994434123
NCQ29,OUT049,3756.413979245604
FDP16,OUT027,5640.854960114098
FDX33,OUT018,2380.903395523024
FDP07,OUT010,442.1948743945497
FDN22,OUT046,2962.775778897603
FDF39,OUT049,4098.056015032759
FDS21,OUT017,925.4037031375092
NCM42,OUT013,1647.0314690888983
FDK50,OUT019,350.535102351816
DRF13,OUT027,3152.461945941723
FDH35,OUT018,2243.4892743331447
FDP60,OUT018,1188.8333263039979
DRJ49,OUT027,3564.400661056527
NCT42,OUT019,455.63957193921647
FDE38,OUT049,2333.674537412946
FDI04,OUT049,2504.607470681301
NCH54,OUT045,2249.5417982894287
FDT56,OUT049,983.4973905553596
DRD15,OUT018,2712.216824629495
FDV58,OUT013,2979.682438458877
FDP21,OUT049,3220.1846667255854
FDH05,OUT013,3095.8115239539648
FDR10,OUT027,3398.320012927468
NCP06,OUT045,1909.473451107148
FDF33,OUT049,1775.2082930156878
DRK37,OUT013,3324.643797110605
DRH49,OUT045,1312.5099631437624
FDT58,OUT013,2557.70107165086
FDD41,OUT018,1498.6237747824619
FDP40,OUT018,2294.7613784828977
FDM51,OUT027,2877.4327949593544
FDO45,OUT010,177.10578567975315
FDW33,OUT010,267.0216537861481
FDY24,OUT045,1259.3623991468312
FDB10,OUT010,438.2269650085924
FDM40,OUT035,2205.1917957464348
NCI06,OUT017,2644.7010949757037
FDW12,OUT019,352.4711888389085
FDX48,OUT027,3768.4743068018583
NCW05,OUT027,2624.9726729504714
FDX27,OUT017,1216.1386007786828
DRM37,OUT045,3471.435698344774
FDA38,OUT045,2729.4850653046683
FDR36,OUT046,850.3647054774632
FDZ45,OUT046,3305.126413909341
FDG05,OUT017,2177.0192716417278
FDK28,OUT013,3968.647821607872
FDV47,OUT045,1265.2608787187391
FDN21,OUT045,2593.5094658608996
FDP20,OUT027,3224.9465944373032
FDI35,OUT045,2336.8747782474493
DRY23,OUT013,836.4209104367387
FDA56,OUT017,2015.6510418910777
FDB09,OUT013,1818.9888556269784
NCO26,OUT027,2720.694035666562
FDQ49,OUT018,1871.1463555132727
FDI52,OUT027,3009.470672958231
FDZ44,OUT027,3341.7662122683096
FDZ09,OUT018,1664.8574932686718
FDY03,OUT049,1638.546356615258
NCG42,OUT017,1985.0707688229738
DRI13,OUT027,4715.7657535328035
FDQ32,OUT013,1852.345467251413
FDW16,OUT035,1452.6367973105991
FDU27,OUT046,747.3285290742181
FDR28,OUT010,320.9759696442863
FDQ49,OUT010,369.1726828362658
FDS37,OUT046,1481.1972597304182
FDW26,OUT018,3537.9195480566577
FDX12,OUT018,2459.4263311932177
NCP06,OUT013,2384.0012684953526
FDW45,OUT010,320.0445377343292
NCN30,OUT049,1577.8607557775476
FDN24,OUT049,819.5213997399321
NCL41,OUT027,1086.1822516229445
FDR02,OUT019,232.80775827494273
FDD09,OUT010,357.71840073309806
FDS33,OUT010,201.77274377425292
FDU22,OUT045,2022.7520236701682
FDI53,OUT013,2222.538667632296
DRH01,OUT049,3033.728395548896
FDX32,OUT013,2408.4369844627468
NCP30,OUT018,510.53306424319453
FDB60,OUT045,3485.730243269863
FDB14,OUT049,1315.1681387294007
NCP02,OUT035,1223.3871198423433
FDJ10,OUT017,2298.3604990524004
FDG34,OUT046,1484.7524051528892
NCB18,OUT017,1451.7121152332797
FDM16,OUT049,1397.6674824652841
FDW25,OUT018,1438.2995975785623
FDB35,OUT010,199.28295199807764
DRN11,OUT013,2242.791114882092
FDF41,OUT019,493.99781579318886
FDH16,OUT045,1263.0508653311913
NCQ50,OUT018,2950.5562382631247
DRH23,OUT018,582.2508262750275
DRJ37,OUT013,2030.4817020032547
DRJ24,OUT027,4446.994582405841
FDY16,OUT035,2633.18489857028
FDQ27,OUT045,1774.114103868372
FDZ33,OUT045,2106.559375161501
FDF29,OUT045,2207.012760317544
FDA08,OUT049,3031.5049888925364
FDG31,OUT046,784.986787272206
FDE34,OUT019,331.393808233264
NCR30,OUT027,1744.8820128705172
FDV33,OUT035,3578.839783021064
DRZ24,OUT018,2008.9510008267573
NCL54,OUT035,2952.1239974129567
FDR12,OUT049,3095.906098324682
NCC54,OUT046,3160.554236734277
DRN59,OUT013,688.235967618024
FDX50,OUT019,235.01627016516161
FDV31,OUT027,5302.578387553363
NCA29,OUT027,3803.549372889726
FDW60,OUT049,3284.5712418716193
FDX08,OUT017,2760.9252276377674
DRD49,OUT013,3125.7552320317363
FDD33,OUT046,3476.581486501188
FDW35,OUT013,542.6318265056
FDJ36,OUT017,1655.9539877623395
FDV51,OUT035,2793.680100507686
FDW36,OUT046,1575.3397354075794
FDH35,OUT046,2215.8946356583674
NCS30,OUT027,2655.52446202046
FDN49,OUT017,787.2696296231793
FDL08,OUT018,3179.127260339401
FDI09,OUT013,3383.6496548222462
FDP19,OUT018,1475.496811081326
FDU21,OUT010,109.59967019093831
NCP41,OUT045,1573.5486776881237
FDY10,OUT013,2185.2329421993813
FDP12,OUT018,522.8185519928691
NCN26,OUT049,1809.6291034009548
FDK44,OUT013,2772.16180702611
FDC28,OUT049,1540.344142945878
FDJ41,OUT027,5577.117131838057
NCT29,OUT035,1903.7307406344842
NCH42,OUT019,488.930830513051
FDU60,OUT018,1828.3011343962564
FDS02,OUT045,3382.3886322031585
FDC51,OUT046,2201.0034566565587
FDU03,OUT013,2674.9479796348814
FDX39,OUT045,3672.0747179982186
NCY05,OUT010,84.69523144727965
NCL06,OUT027,5050.447005851936
FDD32,OUT035,1533.0169878301936
NCN41,OUT045,1925.6667438342613
NCX53,OUT049,2707.147471680102
FDU57,OUT019,295.50903696099033
FDQ23,OUT046,2087.0123394831885
FDQ52,OUT045,3928.2326181608514
FDC14,OUT045,581.1390280216306
FDY09,OUT035,3650.2125867455043
FDQ28,OUT045,3260.7020194608926
FDV25,OUT046,3517.897380301938
FDJ07,OUT035,2281.0596452659074
DRB25,OUT049,1934.0442503732727
FDK52,OUT019,482.03531157757754
FDY52,OUT027,1871.7174148301324
FDB28,OUT046,3314.1756828115044
FDT36,OUT035,696.1104779074909
FDV25,OUT017,3948.916354945668
NCN07,OUT027,3441.2124275354727
FDC57,OUT017,2557.2894892896024
FDQ03,OUT018,3216.0590498675483
FDU23,OUT017,2682.834144430856
NCX41,OUT035,3277.318363138997
NCD06,OUT035,782.07026352415
FDW08,OUT045,1744.72383860077
NCU29,OUT017,1971.569763356502
NCE06,OUT013,2283.357833868201
FDV52,OUT010,193.70087783981091
FDB02,OUT017,2911.408002305618
NCR18,OUT045,663.2652825113091
FDK16,OUT049,1576.6401975422464
NCQ29,OUT010,488.9922725277996
FDZ01,OUT019,262.0128959064189
FDW27,OUT035,2282.475027970868
FDD17,OUT018,2608.5007877412486
FDW39,OUT013,2161.119039174906
DRH59,OUT045,1175.4248585375567
FDS52,OUT013,1087.5909681119867
FDU40,OUT027,4153.571400637794
NCF54,OUT013,2580.548379480028
FDH46,OUT045,1579.395641571234
NCP14,OUT049,1636.409778910203
FDH50,OUT049,2835.5752679552284
DRF15,OUT010,257.6450330101975
FDV27,OUT027,2589.392649025553
NCJ06,OUT049,2098.7372031955683
FDN02,OUT018,2859.587078992833
FDQ51,OUT049,850.355362965931
FDQ07,OUT017,4178.468871223976
FDS45,OUT049,1680.3824658170504
NCJ06,OUT045,1590.4965066127959
FDD36,OUT035,1845.7448742296413
FDY25,OUT045,2594.9945482246085
FDU52,OUT046,2610.636014245841
DRK47,OUT017,3701.8811314930504
NCL30,OUT017,2037.679624674007
FDN22,OUT035,3716.5546345662433
NCF30,OUT027,3048.896854167454
FDK03,OUT035,3940.6751456502993
FDT45,OUT017,834.7005072863187
NCC54,OUT027,5172.654208576775
